ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
3859,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4
3570,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5
3783,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5
10207,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8
10906,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5
3427,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8
5209,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7
10711,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1
10785,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5
2814,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7
6866,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5
1665,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5
6575,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9
3829,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5
3091,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4
10141,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4
5177,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6
7005,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2
6409,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6
7485,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4
8079,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3
8395,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6
10352,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9
4931,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1
13,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6
1834,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7
2285,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7
2295,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3
1378,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6
2781,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2
1165,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6
1404,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9
6457,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4
2639,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6
8299,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4
6437,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7
6912,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4
7327,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2
5299,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8
4127,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6
8143,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7
1964,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2
3690,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6
3433,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3
3389,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5
4712,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4
1170,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8
6347,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8
4065,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7
8230,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7
1215,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3
5939,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5
2156,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5
7788,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3
10323,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5
7947,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5
1891,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2
2570,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8
9256,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6
295,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1
7397,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7
6349,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5
10790,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8
10398,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7
2431,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8
550,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2
1890,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7
10742,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1
10356,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7
4676,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5
8852,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6
3565,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7
5294,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7
1958,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5
7349,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8
8799,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7
1351,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6
1045,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7
7732,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5
8070,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3
477,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1
7832,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4
2202,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5
7396,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3
4055,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6
10340,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8
10091,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5
7629,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7
10640,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7
3498,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6
6742,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8
1172,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3
569,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2
4686,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2
1381,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8
2634,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6
10905,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8
1744,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6
1000,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5
3828,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4
8605,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6
10304,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8
4351,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7
10129,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1
2499,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4
10092,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5
7500,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6
5796,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1
10556,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7
1064,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8
48,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6
7610,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8
263,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8
10814,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4
9710,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8
9292,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2
10250,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7
7881,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2
5847,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5
737,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2
3571,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6
7807,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6
3878,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7
5092,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8
2154,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7
5394,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3
3798,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6
3524,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9
5247,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4
5883,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5
2118,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4
8812,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7
6616,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2
2797,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5
4328,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6
9167,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6
10560,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5
2631,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1
8312,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6
5534,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7
5093,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9
7592,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6
8895,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2
8584,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0
2694,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6
8910,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8
7433,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8
164,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8
10477,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7
2681,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1
5150,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6
5283,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5
9645,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6
10678,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7
7261,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8
9648,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8
2870,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6
8008,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6
1513,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8
6173,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3
1419,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5
9150,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4
7960,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1
1250,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6
9905,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6
10691,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6
7002,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3
2952,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6
8439,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4
762,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4
2831,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3
6977,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6
6289,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5
4168,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7
8397,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7
9284,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5
6237,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0
3130,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5
1619,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1
1990,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3
5513,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8
269,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9
8093,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1
10513,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7
10177,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2
2549,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9
5782,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5
10057,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7
10307,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5
8566,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7
2415,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4
5684,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7
8334,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6
9166,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2
1440,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7
78,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8
5441,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5
5302,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2
4687,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1
1087,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9
6859,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9
9860,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7
7129,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6
5866,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7
10521,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4
7393,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5
7849,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1
332,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6
9847,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6
531,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6
9576,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9
6906,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2
7419,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6
3170,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2
8527,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7
7872,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5
9931,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19
10595,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7
4609,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6
5010,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8
4427,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6
11148,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8
1168,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2
9595,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3
10163,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4
2886,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6
6710,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6
5316,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7
9029,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1
521,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7
1459,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3
10241,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6
1630,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4
3254,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2
9064,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4
3678,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7
4227,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5
9467,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6
8486,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10
2186,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2
3286,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6
8602,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4
3722,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6
6715,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6
4796,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2
9612,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7
3766,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9
1399,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1
1570,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4
3426,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8
3074,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6
8341,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7
5180,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7
6461,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2
7679,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3
10702,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7
7505,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4
5113,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2
10858,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5
2961,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6
2747,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3
3010,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1
5790,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8
6892,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8
1743,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1
3578,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6
8462,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6
5558,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1
4619,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1
8780,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3
10789,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7
10779,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7
5896,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2
2337,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6
10951,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4
544,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1
17,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5
10680,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7
3265,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6
5623,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7
5832,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0
5544,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5
6417,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2
5831,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8
7101,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8
10176,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8
2326,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6
4385,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6
2929,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7
10686,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7
2546,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3
3283,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3
3138,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4
4994,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3
7966,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5
3112,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5
10872,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8
2181,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2
1867,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5
1518,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7
5734,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5
2878,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3
1458,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6
7007,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7
6200,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3
1403,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7
4827,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4
6250,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8
9291,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5
2478,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4
1139,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2
5138,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8
5393,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7
10413,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1
5015,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7
10868,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3
10676,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2
2495,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1
7842,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8
9955,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7
6663,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5
2162,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3
3434,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1
7919,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8
5626,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4
6428,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0
8514,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6
10448,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7
2109,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2
7530,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4
8925,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5
3009,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6
6355,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3
3517,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9
1158,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7
6203,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3
7165,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5
3595,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3
8537,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2
4331,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1
6281,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4
4338,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4
2452,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8
9507,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7
8360,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3
10311,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1
5117,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5
4867,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7
9289,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8
10913,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8
3032,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9
8524,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9
3334,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1
4470,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4
1406,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7
8619,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5
10821,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7
4552,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4
898,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8
9797,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2
10949,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3
8212,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7
6248,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3
10164,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5
4547,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8
6815,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2
4122,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4
10841,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4
5370,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8
176,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3
4860,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6
10757,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6
4023,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8
6679,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3
9923,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7
7181,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8
3599,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5
405,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8
6870,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2
832,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5
2002,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3
3657,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8
500,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2
1951,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9
3262,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5
4102,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6
7042,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9
10598,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8
255,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6
2375,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8
9829,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6
6214,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6
4954,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6
7861,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4
4837,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4
9423,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5
4198,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6
153,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4
9323,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8
10001,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9
3945,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6
3799,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5
8625,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8
3491,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7
983,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8
9119,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2
4786,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6
5872,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3
